,Ref_x,Subject,Locale_processed
1526839,9442835,RAG AG,DEU
1526840,9442836,RAG AG,DEU
1526841,9442837,RAG AG,DEU
1526842,9442838,RAG AG,DEU
1526844,9442840,RANDM INVEST GMBH,DEU
1526845,9442841,RANDM INVEST GMBH,DEU
1526856,9442852,RASCHIG GMBH,DEU
1526857,9442853,RASCHIG GMBH,DEU
1526865,9442861,RAVENSBURGER,DEU
1526866,9442862,RAVENSBURGER,DEU
1526867,9442863,RAVENSBURGER,DEU
1526868,9442864,RAYCAP GMBH,DEU
1526869,9442865,RAYCAP GMBH,DEU
1526879,9442875,RECKITT BENCKISERDEUTSCHLAND GMBH,DEU
1526880,9442876,RECKITT BENCKISERDEUTSCHLAND GMBH,DEU
1526881,9442877,RECKITT BENCKISERDEUTSCHLAND GMBH,DEU
1526946,9442942,ROBERT BOSCH WOHNUNGSGESELLSCHAFT GMBH,DEU
1526948,9442944,ROCHE PHARMA GMBH,DEU
1526977,9442973,ROXALL MEDIZIN GLOBAL,DEU
1526978,9442974,ROXALL MEDIZIN GLOBAL,DEU
1526979,9442975,ROXALL MEDIZIN GLOBAL,DEU
1526982,9442978,RPHARM GERMANY GMBH,DEU
1527022,9443018,SANOFI AVENTIS,DEU
1527061,9443057,SCHLUCHSEEWERK AG,DEU
1527062,9443058,SCHLUCHSEEWERK AG,DEU
1527086,9443082,SECURE ENERGY FOR EUROPE GMBH,DEU
1527087,9443083,SECURE ENERGY FOR EUROPE GMBH,DEU
1527088,9443084,SECURE ENERGY FOR EUROPE GMBH,DEU
1527188,9443184,SIMBADICKIE GROUP GMBH,DEU
1527189,9443185,SIMBADICKIE GROUP GMBH,DEU
1527269,9443265,SOLIVER BERND FREIER GMBH AND CO KG,DEU
1527270,9443266,SOLIVER BERND FREIER GMBH AND CO KG,DEU
1527312,9443308,STADA ARZNEIMITTEL AG,DEU
1527313,9443309,STADA ARZNEIMITTEL AG,DEU
1527314,9443310,STADA ARZNEIMITTEL AG,DEU
1527315,9443311,STADA ARZNEIMITTEL AG,DEU
1527347,9443343,STEULER HOLDING GMBH,DEU
1527349,9443345,STO SE AND CO KGAA,DEU
1527350,9443346,STO SE AND CO KGAA,DEU
1527362,9443358,STRABAG REAL ESTATE GMBH,DEU
1527363,9443359,STRABAG REAL ESTATE GMBH,DEU
1527365,9443361,STREETSCOOTER GMBH,DEU
1527368,9443364,SÜDPACK HOLDING GMBH,DEU
1527369,9443365,SÜDPACK HOLDING GMBH,DEU
1527370,9443366,SÜDPACK HOLDING GMBH,DEU
1527498,9443494,TEVA HEALTH GMBH,DEU
1527499,9443495,TEVA HEALTH GMBH,DEU
1527500,9443496,TEVA HEALTH GMBH,DEU
1527512,9443508,THBG BBI GMBH,DEU
1527538,9443534,THÜGA AG,DEU
1527742,9443738,VERBIO VEREINIGTE BIOENERGIE AG,DEU
1527744,9443740,VERTEX PHARMACEUTICALS GMBH,DEU
1527745,9443741,VIA MÜHLHAUSEN GMBH AND CO KG,DEU
1527746,9443742,VIA NIEDERSACHSEN GMBH AND CO KG,DEU
1527747,9443743,VIA SOLUTIONS NORD SERVICE GMBH AND CO KG,DEU
1527760,9443756,VIEGA GMBH & CO. KG,DEU
1527761,9443757,VIEGA GMBH & CO. KG,DEU
1527762,9443758,VIEGA GMBH & CO. KG,DEU
1527763,9443759,VIEGA GMBH & CO. KG,DEU
1527764,9443760,VIEGA GMBH & CO. KG,DEU
1527766,9443762,VIESSMANN GROUP GMBH AND CO KG,DEU
1527767,9443763,VIESSMANN GROUP GMBH AND CO KG,DEU
1527768,9443764,VIESSMANN GROUP GMBH AND CO KG,DEU
1527769,9443765,VIESSMANN GROUP GMBH AND CO KG,DEU
1527804,9443800,VORWERK UND COKG,DEU
1527805,9443801,VORWERK UND COKG,DEU
1527806,9443802,VORWERK UND COKG,DEU
1527807,9443803,VORWERK UND COKG,DEU
1543720,9459716,CEN (equity) (Germany),DEU
1543721,9459717,CEN (equity) (Germany),DEU
1545337,9461392,Sonardyne Gmbh,DEU
1545338,9461393,Sonardyne Gmbh,DEU
1551189,9467244,Metro Ag,DEU
1551222,9467277,Mühlbauer Holding AG,DEU
1551223,9467278,Mühlbauer Holding AG,DEU
1551224,9467279,Mühlbauer Holding AG,DEU
1551225,9467280,Mühlbauer Holding AG,DEU
1551226,9467281,Mühlbauer Holding AG,DEU
1551227,9467282,Mühlbauer Holding AG,DEU
1551228,9467283,Mühlbauer Holding AG,DEU
1551229,9467284,Mühlbauer Holding AG,DEU
1551338,9467393,PCM RAILONE AG,DEU
1551339,9467394,PCM RAILONE AG,DEU
1551346,9467401,Pelikan Group GmbH,DEU
1551347,9467402,Pelikan Group GmbH,DEU
1551348,9467403,Pelikan Group GmbH,DEU
1551349,9467404,Pelikan Group GmbH,DEU
1551357,9467412,Pfisterer Holding SE,DEU
1551358,9467413,Pfisterer Holding SE,DEU
1551396,9467451,Qlar Group GmbH,DEU
1551397,9467452,Qlar Group GmbH,DEU
1551403,9467458,Radeberger Gruppe KG,DEU
1551404,9467459,Radeberger Gruppe KG,DEU
1551405,9467460,Radeberger Gruppe KG,DEU
1551406,9467461,Radeberger Gruppe KG,DEU
1551446,9467501,Robert Bosch GmbH,DEU
1551447,9467502,Robert Bosch GmbH,DEU
1551448,9467503,Robert Bosch GmbH,DEU
1551449,9467504,Robert Bosch GmbH,DEU
1551450,9467505,Robert Bosch GmbH,DEU
1551451,9467506,Robert Bosch GmbH,DEU
1551452,9467507,Robert Bosch GmbH,DEU
1551453,9467508,Robert Bosch GmbH,DEU
1551454,9467509,Robert Bosch GmbH,DEU
1551455,9467510,Robert Bosch GmbH,DEU
1551456,9467511,Robert Bosch GmbH,DEU
1551466,9467521,Rosen Creation Center GmbH,DEU
1551467,9467522,Rosen Creation Center GmbH,DEU
1551468,9467523,ROSEN Technology and Research Center GmbH,DEU
1551469,9467524,ROSEN Technology and Research Center GmbH,DEU
1551476,9467531,Salzgitter Mannesmann Handel GmbH,DEU
1551477,9467532,Salzgitter Mannesmann Handel GmbH,DEU
1551478,9467533,Salzgitter Mannesmann Handel GmbH,DEU
1551479,9467534,Salzgitter Mannesmann Handel GmbH,DEU
1551494,9467549,SAP SE,DEU
1551495,9467550,SAP SE,DEU
1551496,9467551,SAP SE,DEU
1551497,9467552,SAP SE,DEU
1551527,9467582,Schenck Process Management GmbH,DEU
1551528,9467583,Schenck Process Management GmbH,DEU
1551544,9467599,Sennebogen Maschinenfabrik Gmbh,DEU
1551545,9467600,Sennebogen Maschinenfabrik Gmbh,DEU
1551546,9467601,Sennebogen Maschinenfabrik Gmbh,DEU
1551547,9467602,Sennebogen Maschinenfabrik Gmbh,DEU
1551559,9467614,SEVES Group S.ar.l.,DEU
1551560,9467615,SEVES Group S.ar.l.,DEU
1551561,9467616,SEVES Group S.àr.l.,DEU
1551562,9467617,SEVES Group S.àr.l.,DEU
1551598,9467653,SKS Holding GmbH,DEU
1551599,9467654,SKS Holding GmbH,DEU
1551602,9467657,SMS group GmbH,DEU
1551603,9467658,SMS group GmbH,DEU
1551604,9467659,SMS group GmbH,DEU
1551605,9467660,SMS group GmbH,DEU
1551657,9467712,SSI Schäfer GmbH & Co KG,DEU
1551658,9467713,SSI Schäfer GmbH & Co KG,DEU
1551659,9467714,SSI Schäfer GmbH & Co KG,DEU
1551660,9467715,SSI Schäfer GmbH & Co KG,DEU
1551690,9467745,Sudwest Beteiligungen GmbH,DEU
1551752,9467807,Therme Group DE,DEU
1551800,9467855,TRUMPF SE + Co. KG,DEU
1551831,9467886,VDM Metals Holding GmbH,DEU
1551832,9467887,Veka AG,DEU
1551833,9467888,Veka AG,DEU
1551834,9467889,Veka AG,DEU
1551835,9467890,Veka AG,DEU
1551860,9467915,Vitesco Technologies GmbH,DEU
1551861,9467916,Vitesco Technologies GmbH,DEU
1551865,9467920,Voith GmbH*,DEU
1551866,9467921,Voith GmbH*,DEU
1551894,9467949,Wilhelm Bahmüller Maschinenbau Präzisionswerkzeuge GmbH,DEU
1551903,9467958,WM SE,DEU
1551904,9467959,WM SE,DEU
1551905,9467960,WM SE,DEU
1553697,9469850,Mitsubishi Gas Chemical E,DEU
1553698,9469851,Mitsubishi Gas Chemical E,DEU
1553699,9469852,Mitsubishi Gas Chemical E,DEU
1553700,9469853,Mitsubishi Gas Chemical E,DEU
1554350,9470503,JAMCO Corporation,DEU
1557581,9473734,Deutsche Bank Aktiengesellschaft,DEU
1560489,9476642,BAYERISCHE LANDESBANK,DEU
1576970,9493123,WEPA HYGIENEPRODUKTE GMBH,DEU
1576998,9493151,WALTER KLEIN GMBH & CO. KG,DEU
1577003,9493156,WALDASCHAFF AUTOMOTIVE GMBH,DEU
1577015,9493168,VP HOLDING GMBH,DEU
1577017,9493170,VOSSLOH-SCHWABE GMBH,DEU
1577113,9493266,VENJAKOB MASCHINENBAU GMBH & CO. KG,DEU
1577218,9493371,UHLMANN GROUP HOLDING GMBH & CO. KG,DEU
1577268,9493421,TRILUX MEDICAL GMBH & CO. KG,DEU
1577358,9493511,THOMAS KRENN AG,DEU
1577603,9493756,SWISSBIT GERMANY AG,DEU
1577653,9493806,STS GROUP GMBH,DEU
1577684,9493837,STERR & EDER INDUSTRIESERVICEQC,DEU
1577695,9493848,STEMMER IMAGING AG,DEU
1577697,9493850,STEINMEYER HOLDING GMBH,DEU
1577735,9493888,STANDARD PROFIL AUTOMOTIVE GMBH,DEU
1577743,9493896,STABLE BETEILIGUNGS GMBH,DEU
1577850,9494003,SOLARWATT GMBH,DEU
1578022,9494175,SILESIA G. HANKE GMBH & CO.KG,DEU
1578057,9494210,SEW-EURODRIVE GMBH & CO KG,DEU
1578091,9494244,SELUX GMBH,DEU
1578163,9494316,SCHLETTER INTERNATIONAL B.V.,DEU
1578164,9494317,SCHLEICH HOLDING GMBH,DEU
1578201,9494354,SCANLAB GMBH,DEU
1578212,9494365,SAXONIA HOLDING GMBH,DEU
1578290,9494443,SARSTEDT AG & CO. KG,DEU
1578329,9494482,SAMSUNG ELECTRONICS GMBH,DEU
1578330,9494483,SAMSUNG C&T DEUTSCHLAND GMBH,DEU
1578461,9494614,RÖHM (HOLDING) GMBH,DEU
1578525,9494678,REUTIB INTERNATIONAL GMBH,DEU
1578678,9494831,PUMA SE,DEU
1578788,9494941,POLYMEDICS INNOVATIONS GMBH,DEU
1578916,9495069,PFEIFFER VACUUM TECHNOLOGY AG,DEU
1579075,9495228,OSRAM GMBH,DEU
1579177,9495330,OEMETA CHEMISCHE WERKE GMBH,DEU
1579344,9495497,NEDSCHROEF FASTENERS GMBH,DEU
1579403,9495556,MUEGGE GMBH,DEU
1579611,9495764,MEDI GMBH & CO. KG,DEU
1579651,9495804,MAVIG GMBH,DEU
1579662,9495815,MATERION ADVANCED MATERIALS GERMANY GMBH,DEU
1579733,9495886,MALDANER GMBH,DEU
1579746,9495899,MAIERGROUP VERSICHERUNGSMAKLER GMBH,DEU
1579748,9495901,MAHLE AG,DEU
1579761,9495914,MACHEREY NAGEL GMBH & CO.KG,DEU
1579818,9495971,LOHMANN GMBH & CO KG,DEU
1579819,9495972,LOHMANN & RAUSCHER,DEU
1579830,9495983,LNG LUMBERG NEUE GENERATIONENMBH & CO. KG KG,DEU
1579831,9495984,LNG LUMBERG NEUE GENERATION GMH & CO. KG,DEU
1579921,9496074,LEHMANN & VOSS & CO. KG,DEU
1580055,9496208,KÖNIG & BAUER AG,DEU
1580118,9496271,KARL SCHNELL GMBH & CO. KG,DEU
1580225,9496378,J. SCHNEIDER ELEKTROTECHNIK GMBH,DEU
1580312,9496465,INTERTEC-HESS GMBH,DEU
1580472,9496625,IL-CSM CLINICAL SUPPLIES MANAGEMENT GMBH,DEU
1580477,9496630,IHI CHARGING SYSTEMS INTERNATIONAL GMBH,DEU
1580551,9496704,HÜPPE GMBH,DEU
1580557,9496710,HUGO KERN UND LIEBERS GMBH & CO. KG,DEU
1580573,9496726,HÖRNLEIN UMFORMTECHNIK GMBH,DEU
1580628,9496781,HES WILHELMSHAVEN GMBH,DEU
1580633,9496786,HERBERT HÄNCHEN GMBH,DEU
1580636,9496789,HENKEL AG & CO KGAA,DEU
1580645,9496798,HELLA KGAA HUECK & CO.KG,DEU
1580646,9496799,HELLA KGAA HUECK & CO.,DEU
1580647,9496800,HELLA KGAA HUECK & CO.,DEU
1580671,9496824,HAWLE ARMATUREN GMBH,DEU
1580730,9496883,GUSTAV STABERNACK GMBH,DEU
1580738,9496891,GÜHRING KG,DEU
1580745,9496898,GTMB METALLTEILFERTIGUNG GMBH,DEU
1580880,9497033,GLOBUS GUMMIWERKE GMBH,DEU
1580930,9497083,GEORGSMARIENHÜTTE GMBH,DEU
1581009,9497162,G. STAEHLE GMBH & CO. KG,DEU
1581014,9497167,FYSAM AUTO DECORATIVE GMBH,DEU
1581040,9497193,FUCHS PETROLUB AG,DEU
1581041,9497194,FUCHS PETROLUB AG,DEU
1581050,9497203,FRIEDRICH BOYSEN GMBH & CO. KG,DEU
1581052,9497205,FREUDENBERG & CO. KOMMANDITGESELLSCHAFT,DEU
1581201,9497354,FIDELIUM BETEILIGUNGEN 10 GMBH,DEU
1581289,9497442,EXOLON GROUP GMBH,DEU
1581308,9497461,EVONOS GMBH & CO. KG,DEU
1581350,9497503,EURES GMBH,DEU
1581388,9497541,E-T-A ELEKTROTECHNISCHE APPARATE GMBH,DEU
1581422,9497575,ERBE ELEKTROMEDIZIN GMBH,DEU
1581487,9497640,EMITEC HOLDING GMBH,DEU
1581617,9497770,EAGLE ACTUATOR COMPONENTS GMBH & CO. KG,DEU
1581625,9497778,E.CON POWER SOLUTIONS GMBH,DEU
1581667,9497820,DR. RENTSCHLER HOLDING GMBH & CO. KG,DEU
1581861,9498014,DANZER HOLDING GMBH,DEU
1582169,9498322,CHOCAL PACKAGING SOLUTIONS GMBH,DEU
1582411,9498564,"C.D. WAELZHOLZ GMBH&CO,KG",DEU
1582464,9498617,BRAUN FEDERDRAHT VERTRIEBS-GMB,DEU
1582477,9498630,BPW BERGISCHE ACHSEN KG,DEU
1582479,9498632,B-PLUS GMBH,DEU
1582570,9498723,BIOSPRING HOLDING GMBH,DEU
1582628,9498781,BESSELMANN SERVICES GMBH & CO. KG,DEU
1582635,9498788,BERNSTEIN AG,DEU
1582636,9498789,BERNSTEIN AG,DEU
1582671,9498824,BEC GESELLSCHAFT FÜR PRODUKT-MNAGEMENT MBH,DEU
1582687,9498840,BAYERISCHE LANDESBANK,DEU
1582712,9498865,BALLUFF GMBH,DEU
1582723,9498876,BACHMANN GMBH,DEU
1582729,9498882,B+M SURFACE SYSTEMS GMBH,DEU
1582810,9498963,AURELIUS DEVELOPMENT THREE GMBH,DEU
1582813,9498966,AUGUST RÜGGEBERG GMBH & CO. KG,DEU
1582817,9498970,AUER LIGHTING GMBH,DEU
1582825,9498978,ATX HARDWARE GMBH,DEU
1582850,9499003,ASTROPLAST KUNSTSTOFFTECHNIK GMBH & CO.KG,DEU
1583024,9499177,AMOENA MEDIZIN-ORTHOPÄDIE-TECHNIK GMBH,DEU
1583081,9499234,ALMIG KOMPRESSOREN GMBH,DEU
1583229,9499382,ADMEDES GMBH,DEU
1583300,9499453,ACAL BFI GERMANY GMBH,DEU
1583606,9499759,GILBERT ENERGIEHANDELSGESELLSCHAFT MBH,DEU
1583649,9499802,GEORGSMARIENHÜTTE GMBH,DEU
1583690,9499843,GEMME SARL,DEU
1583697,9499850,GEISTER MEDIZINTECHNIK GMBH,DEU
1583702,9499855,GEBRÜDER ZEPF MEDIZINTECHNIK BETRIEBS GMBH& CO. KG,DEU
1583704,9499857,GEBR. PFEIFFER SE,DEU
1583802,9499955,G. STAEHLE GMBH & CO. KG,DEU
1583811,9499964,FYSAM AUTO DECORATIVE GMBH,DEU
1583829,9499982,FURMANITE GMBH,DEU
1583855,9500008,FUCHS PETROLUB AG,DEU
1583856,9500009,FUCHS PETROLUB AG,DEU
1583857,9500010,FUCHS PETROLUB AG,DEU
1583872,9500025,FRIEDRICH THELEN GMBH,DEU
1583873,9500026,FRIEDRICH BOYSEN GMBH & CO. KG,DEU
1583874,9500027,FRIEDEL BRENNSTOFFE GMBH,DEU
1583876,9500029,FREUDENBERG & CO. KOMMANDITGESELLSCHAFT,DEU
1583883,9500036,FREIE TANKSTELLE STEFFENSINH. PATRICK MISCHOK,DEU
1583889,9500042,FRED PFENNINGS GMBH & CO. KG,DEU
1583892,9500045,FRAPORT FACILITY SERVICE GMBH,DEU
1583940,9500093,FORTUM BATTERIE RECYCLING GMBH,DEU
1584000,9500153,FLOWSERVE SIHI GERMANY GMBH,DEU
1584109,9500262,FIDELIUM BETEILIGUNGEN 10 GMBH,DEU
1584194,9500347,FARANAK HOLDINGS SARL,DEU
1584250,9500403,F. WILLY PFEFFER KG,DEU
1584251,9500404,F. W. TUCHT JR. GMBH & CO. KG,DEU
1584284,9500437,EXOLON GROUP GMBH,DEU
1584311,9500464,EVONOS GMBH & CO. KG,DEU
1584312,9500465,EVONOS GMBH & CO. KG,DEU
1584343,9500496,EUROVIA VERKEHRSBAU GMBH NL DRESDEN,DEU
1584383,9500536,EURES GMBH,DEU
1584438,9500591,E-T-A ELEKTROTECHNISCHE APPARATE GMBH,DEU
1584488,9500641,ESAB WELDING & CUTTING GMBH,DEU
1584500,9500653,ERIK WALTHER GMBH & CO. KG W.J. MINERALÖLHANDELSGE,DEU
1584506,9500659,ERBE ELEKTROMEDIZIN GMBH,DEU
1584507,9500660,ERBE ELEKTROMEDIZIN GMBH,DEU
1584544,9500697,ENVIROPOL DE GMBH,DEU
1584637,9500790,EMITEC HOLDING GMBH,DEU
1584842,9500995,EBBEN GMBH & CO.KG,DEU
1584875,9501028,EAGLE ACTUATOR COMPONENTS GMBH & CO. KG,DEU
1584888,9501041,E.CON POWER SOLUTIONS GMBH,DEU
1584890,9501043,E. H. WORLÉE & CO. (GMBH. & CO.) KG,DEU
1584900,9501053,DYNAVAX GMBH,DEU
1584904,9501057,DYNACAST DEUTSCHLAND GMBH,DEU
1584958,9501111,DR. RENTSCHLER HOLDING GMBH & CO. KG,DEU
1585018,9501171,DK ENERGIEHANDEL GMBH,DEU
1585052,9501205,DIODES ZETEX NEUHAUS GMBH,DEU
1585076,9501229,DIEBOLD NIXDORF DEUTSCHLAND GMBH,DEU
1585109,9501262,Deutsche Bank Aktiengesellschaft,DEU
1585227,9501380,DECHRA VETINARY PRODUCTS DEUTSCHLAND GMBH,DEU
1585300,9501453,DANZER HOLDING GMBH,DEU
1585301,9501454,DANZER HOLDING GMBH,DEU
1585448,9501601,CP KELCO GERMANY GMBH,DEU
1585818,9501971,COLT TECHNOLOGIES SERVICES GMBH,DEU
1585857,9502010,CODIALIST GMBH,DEU
1585953,9502106,CITY RETAIL LTD.,DEU
1585996,9502149,CHRISTIAN LÜHMANN GMBH,DEU
1585997,9502150,CHRISTIAN DIENER GMBH,DEU
1586000,9502153,CHOCAL PACKAGING SOLUTIONS GMBH,DEU
1586027,9502180,CHEMINOVA DEUTSCHLAND GMBH & CO. KG,DEU
1586123,9502276,CEWE STIFTUNG & CO. KGAA,DEU
1586146,9502299,CERDIA FINANZ GMBH,DEU
1586302,9502455,CARL HAISCH GMBH & CO. KG,DEU
1586465,9502618,"C.D. WAELZHOLZ GMBH&CO,KG",DEU
1586494,9502647,BUHLMANN ROHR-FITTINGS-STAHLHANDEL GMBH + CO. KGCO. KG,DEU
1586549,9502702,BRICON GMBH,DEU
1586558,9502711,BRENNSTOFFHANDEL HABERMANN GMBH & CO. KG,DEU
1586568,9502721,BRAUN FEDERDRAHT VERTRIEBS-GMB,DEU
1586591,9502744,BPW BERGISCHE ACHSEN KG,DEU
1586592,9502745,BPW BERGISCHE ACHSEN KG,DEU
1586594,9502747,B-PLUS GMBH,DEU
1586651,9502804,BOLLMANN BRENNSTOFFE GMBH,DEU
1586746,9502899,BIOSPRING HOLDING GMBH,DEU
1586864,9503017,BESSELMANN SERVICES GMBH & CO. KG,DEU
1586877,9503030,BERNSTEIN AG,DEU
1586878,9503031,BERNSTEIN AG,DEU
1586922,9503075,BELL CAMPUS HOLDCO S.Á.R.L.,DEU
1586943,9503096,BEC GESELLSCHAFT FÜR PRODUKT-MNAGEMENT MBH,DEU
1586965,9503118,BB ROHSTOFF-HANDELS GMBH,DEU
1586972,9503125,BAYERISCHE LANDESBANK,DEU
1586974,9503127,BAVARIA PETROL GMBH & CO. KG,DEU
1587017,9503170,BALLUFF GMBH,DEU
1587018,9503171,BALLUFF GMBH,DEU
1587046,9503199,BACHMANN GMBH,DEU
1587053,9503206,B+M SURFACE SYSTEMS GMBH,DEU
1587054,9503207,B+M SURFACE SYSTEMS GMBH,DEU
1587086,9503239,AXICORP GMBH,DEU
1587184,9503337,AURELIUS DEVELOPMENT THREE GMBH,DEU
1587189,9503342,AUGUST TECKLENBURG GMBH U. CO. KG,DEU
1587190,9503343,AUGUST SCHMÄLING MINERALÖLE,DEU
1587191,9503344,AUGUST RÜGGEBERG GMBH & CO. KG,DEU
1587197,9503350,AUER LIGHTING GMBH,DEU
1587198,9503351,AUER LIGHTING GMBH,DEU
1587210,9503363,ATX HARDWARE GMBH,DEU
1587257,9503410,ASTROPLAST KUNSTSTOFFTECHNIK GMBH & CO.KG,DEU
1587416,9503569,ARA SHOES GMBH,DEU
1587489,9503642,ANTON WILLER GMBH & CO. KG MINERALÖLHANDEL,DEU
1587567,9503720,AMOENA MEDIZIN-ORTHOPÄDIE-TECHNIK GMBH,DEU
1587622,9503775,ALUNITED DENMARK A/S,DEU
1587649,9503802,Altana Aktiengesellschaft,DEU
1587679,9503832,ALMIG KOMPRESSOREN GMBH,DEU
1587680,9503833,ALMIG KOMPRESSOREN GMBH,DEU
1587704,9503857,ALLGÄUER MINERALÖL-HANDELS-GESELLSCHAFT A.  SCHUHMSCHUHMANN GMBH & CO. KG,DEU
1587747,9503900,ALFRED KUEHMICHEL GMBH & CO. KG,DEU
1587870,9504023,AGR ABFALLENTSORGUNGS-GESELLSCHAFTRUHRGEBIET MBH,DEU
1587880,9504033,AGCO GMBH,DEU
1587961,9504114,ADMEDES GMBH,DEU
1588078,9504231,ACAL BFI GERMANY GMBH,DEU
1588094,9504247,ABL-TECHNIC HOLDING GMBH,DEU
1588098,9504251,ABFALLWIRTSCHAFT GMBH HALLE-LOCHAU,DEU
1588122,9504275,A.T.U AUTO-TEILE-UNGER HANDELS GMBH & CO.KG,DEU
1588133,9504286,A. WANKMÜLLER GMBH & CO. KG,DEU
1588135,9504288,A. OBENAUF GMBH & CO. KG,DEU
1588453,9504606,AMOENA MEDIZIN-ORTHOPÄDIE-TECHNIK GMBH,DEU
1588541,9504694,AMHOLD GMBH BETEILIGUNGSGESELLSCHAFT,DEU
1588626,9504779,AMEDES MEDIZINISCHE DIENSTLEISTUNGEN GMBH,DEU
1588762,9504915,AMARIN GMBH,DEU
1588789,9504942,AMANDUS KAHL GMBH & CO. KG,DEU
1588849,9505002,AMAD UTW HOLDING GMBH,DEU
1589037,9505190,ALTSTADT PACIFIC INVESTMENTS S.À.R.L.,DEU
1589057,9505210,ALTONA DIAGNOSTICS GMBH,DEU
1589104,9505257,ALTENDORF GROUP HOLDING GMBH,DEU
1589239,9505392,ALPHA TRAINS EUROPA GMBH,DEU
1589240,9505393,ALPHA TRAINS EUROPA GMBH,DEU
1589241,9505394,ALPHA TRAINS EUROPA GMBH,DEU
1589279,9505432,ALPHA BIOCARE GMBH,DEU
1589341,9505494,ALMIG KOMPRESSOREN GMBH,DEU
1589342,9505495,ALMIG KOMPRESSOREN GMBH,DEU
1589589,9505742,ALLGÄUER MINERALÖL-HANDELSGES.A. SCHUHMANN GMBH & CO.KG,DEU
1589841,9505994,ALK-ABELLÓ ARZNEIMITTEL GMBH,DEU
1590012,9506165,ALGODOLIVA SOLAR FV SLU C/O BA ACCOUNTING& FINANCIAL SERVICES,DEU
1590055,9506208,ALFRED KUEHMICHEL GMBH & CO. KG,DEU
1590070,9506223,ALFONS PETERS,DEU
1590076,9506229,ALFASIGMA S.P.A.,DEU
1590091,9506244,ALFA ROHSTOFFHANDEL MÜNCHEN GMBH,DEU
1590145,9506298,ALEXANDERWERK AG,DEU
1590323,9506476,ALECTORIS FV CARAVACA SL C/O BA ACCOUNTING& FINANCIAL SERVICES,DEU
1590379,9506532,ALCOR LSPV LTD.,DEU
1590388,9506541,ALCON DEUTSCHLAND GMBH,DEU
1590501,9506654,ALBANO ALTERNATIVE EBERGIM S.R.L.,DEU
1590743,9506896,AKELIUS APARTMENTS LTD.,DEU
1590747,9506900,AKE KNEBEL GMBH & CO. KG,DEU
1590753,9506906,AKCEA THERAPEUTICS IRELAND LIMITED,DEU
1590924,9507077,AIRTEC PNEUMATIC GMBH,DEU
1591040,9507193,AIR PRODUCTS GMBH,DEU
1591152,9507305,AICURIS ANTI-INFECTIVE CURES AG,DEU
1591153,9507306,AICURIS ANTI-INFECTIVE CURES AG,DEU
1591154,9507307,AICURIS ANTI-INFECTIVE CURES AG,DEU
1591234,9507387,"A-HEAT, ALLIED HEAT EXCHANGE TCHNOLOGY AG",DEU
1591318,9507471,AGUETTANT DEUTSCHLAND GMBH,DEU
1591829,9507982,AEROMARITIME SYSTEMBAU GMBH,DEU
1592025,9508178,ADVANCED APPLICATIONS GMBH,DEU
1592032,9508185,ADVANCECOR GMBH,DEU
1592202,9508355,ADOLF WÜRTH GMBH & CO KG,DEU
1592259,9508412,ADMEDES GMBH,DEU
1592721,9508874,ACTITREXX GMBH,DEU
1593033,9509186,ACCURAY MEDICAL EQUIPMENT GMBH,DEU
1593164,9509317,ACCELLERATE GMBH,DEU
1593207,9509360,ACANDIS GMBH,DEU
1593209,9509362,ACAL BFI GERMANY GMBH,DEU
1593406,9509559,ABO ENERGY GMBH & CO. KGAA,DEU
1593418,9509571,ABL-TECHNIC HOLDING GMBH,DEU
1593655,9509808,ABACUS MEDICINE BERLIN GMBH,DEU
1593914,9510067,A.M.I. AGENCY FOR MEDICAL INNOVATIONS GMBH,DEU
1594010,9510163,A. WANKMÜLLER GMBH & CO. KG,DEU
1594933,9511086,2BIND GMBH,DEU
1595370,9511523,BAYERISCHE LANDESBANK,DEU
1595371,9511524,Bayer AG*,DEU
1595405,9511558,BAVARIA-PETROL GMBH & CO. KG,DEU
1595408,9511561,BAVARIA PETROL GMBH & CO.KG,DEU
1595420,9511573,BAUMÜLLER HOLDING GMBH & CO.KG,DEU
1596360,9512513,BALLUFF GMBH,DEU
1596706,9512859,BACHMANN GMBH,DEU
1596782,9512935,B+M SURFACE SYSTEMS GMBH,DEU
1597246,9513399,AXICORP GMBH,DEU
1597298,9513451,AWL PROPERTIES I S.C.S. SICAV-SIF,DEU
1597703,9513856,AUTEFA SOLUTIONS GERMANY GMBH,DEU
1598296,9514449,AURELIUS DEVELOPMENT THREE GMBH,DEU
1598297,9514450,AURELIS ASSET GMBH,DEU
1598298,9514451,AURELIS ASSET GMBH,DEU
1598359,9514512,AUGUST TECKLENBURG GMBH U. CO.KG,DEU
1598361,9514514,AUGUST SCHMÄLING MINERALÖLE,DEU
1598362,9514515,AUGUST SCHMÄLING MINERALÖLE,DEU
1598363,9514516,AUGUST RÜGGEBERG GMBH & CO. KG,DEU
1598364,9514517,AUGUST RÜGGEBERG GMBH & CO. KG,DEU
1598375,9514528,AUER LIGHTING GMBH,DEU
1598446,9514599,ATZWANGER GMBH,DEU
1598449,9514602,ATX HARDWARE GMBH,DEU
1598786,9514939,ASYS GROUP GMBH,DEU
1598821,9514974,ASTROPLAST KUNSTSTOFFTECHNIK GMBH & CO.KG,DEU
1599071,9515224,ASPIAIR GMBH,DEU
1599517,9515670,ASCORIUM MOST S.R.O.,DEU
